id,ELONCOL,ELATCOL,distance,Vm_ENS,f,mean_Vm,grid_attraction,Rg,pedestrian_cost
001733faf22a15344d2d2ddc7c8c8c31,331.0,600.0,883.2555385845078,209.9458920065846,3.858024691358025e-07,14.489509722781673,0.5352673104004738,502.6892063,36603.35022501062
004bb927e80778cf514044feb7888a53,574.0,563.0,5562.592152389727,426047829.7564185,3.858024691358025e-07,20640.926087664247,383.098482659829,6233.064908,15683088771489.434
006d0bc4261510ff7df3776e8ede12e4,176.0,312.0,1981.8597071591505,13903.744255743031,3.858024691358025e-07,117.9141393376682,1.2010394145259664,8226.075178,261059.55079362175
00c9e6455f7d49227795cfc5b75424e0,231.0,452.0,9527.642265401724,13147409183.185232,3.858024691358025e-07,114662.15235719776,1077.459669358829,72200.984,1.4934617644415534e+16
00c9e6455f7d49227795cfc5b75424e0,231.0,452.0,8513.058024707329,2624100661.2756057,3.858024691358025e-07,51225.97643067046,1077.459669358829,72200.984,594942232297935.5
0190b8d29bf6b4f95cd9898dc4620edb,556.0,310.0,2055.426443824971,4201272.907539551,3.858024691358025e-07,2049.7006873052346,10.086790370475711,112026.1095,1529127945.583757
01fe7f07816314274c86fd9d1e0434f5,372.0,427.0,1597.6924618003404,1666950.4770632596,3.858024691358025e-07,1291.1043633507168,9.213306804711038,465.7072045,242672239.32147866
0212968cf484da7d6618c8d6a826363e,424.0,691.0,675.8770070421157,18.447147300796388,3.858024691358025e-07,4.295014237554561,0.409592526611089,10758.94487,15910.894336516278
028b67daa49589242c50c3f0754a1a39,466.0,211.0,387.0243838590644,95.50855375906656,3.858024691358025e-07,9.77284778143334,0.2345431100923678,6655.195677,26240.755285416613
02a7ae744659df962658c48e3bfb88e5,487.0,520.0,5414.833008829376,1179670.3563829756,3.858024691358025e-07,1086.1263077483095,9.579893281515108,24767.46149,122418065.65023832
031764d5c61c4f1e4eac5fd63673ce8d,289.0,162.0,148.42808814490894,0.0522735347544684,3.858024691358025e-07,0.2286340629794005,0.0899498503356133,4670.964896,6074.907875798705
033b8b6d896838e823b3a2dec169516c,471.0,762.0,694.1181761995316,330.57929647671364,3.858024691358025e-07,18.18183974400593,0.4206469736533574,6313.371072,43723.48593736601
03da1958f8b946fffde80f8fcbb09980,422.0,803.0,2104.448144964022,409775.7084886137,3.858024691358025e-07,640.1372575382671,1.2753300140487975,157.5135641,15796823.904745268
04167b83d662a2a66e3518d5ef2ff609,410.0,664.0,147.03123004901812,80.63716607839744,7.716049382716049e-07,5.027573113743046,0.3564137877849149,27058.5714,15664.661570509874
04167b83d662a2a66e3518d5ef2ff609,410.0,664.0,147.03123004901812,80.63716607839744,7.716049382716049e-07,5.027573113743046,0.3564137877849149,27058.5714,15664.661570509874
0449d9947f9cd239824533a5033c7ddb,391.0,561.0,111.1949266449762,0.0160491670840015,3.858024691358025e-07,0.1266853072933144,0.0673859451656543,939.9725502,5546.290067388839
04c29c78a238219a7b681ec6a649b63c,209.0,430.0,3366.2543032094786,6212840.075504608,3.858024691358025e-07,2492.556935258372,29.11502053936468,3936.027581,3339980825.3133855
050e881b3b289b8516090d9ecfad6284,313.0,695.0,1205.6601547544972,520.9229983812921,3.858024691358025e-07,22.82373760761572,0.7306497839195869,35996.17272,53644.013806481176
058097894d152b8158df18aee672c323,321.0,585.0,1559.7008979489824,405694519.4056448,3.858024691358025e-07,20141.859879505784,345.5498076267974,1949.962661,14220447213726.24
058097894d152b8158df18aee672c323,327.0,581.0,1760.3845165052542,119512496354.61185,1.5432098765432098e-06,156292.62693627598,7432.999821891688,1949.962661,1.2340716585289134e+18
058097894d152b8158df18aee672c323,330.0,584.0,3107.3846063356555,131895425036.10252,1.1574074074074074e-06,178047.75999220554,14954.48917578099,1949.962661,1.5030492321233423e+18
058097894d152b8158df18aee672c323,327.0,581.0,1760.3845165052542,119512496354.61185,1.5432098765432098e-06,156292.62693627598,7432.999821891688,1949.962661,1.2340716585289134e+18
058097894d152b8158df18aee672c323,324.0,583.0,823.5032658017362,3281845517.8003006,1.1574074074074074e-06,31553.3842235962,881.0094303409696,1949.962661,930572127348102.4
058097894d152b8158df18aee672c323,325.0,582.0,1460.6893722304956,320239386193.97186,3.858024691358025e-07,565896.9748938157,16168.573132939766,1949.962661,8.860602051330461e+18
058097894d152b8158df18aee672c323,324.0,583.0,823.5032658017362,3281845517.8003006,1.1574074074074074e-06,31553.3842235962,881.0094303409696,1949.962661,930572127348102.4
058097894d152b8158df18aee672c323,323.0,584.0,3766.843376843148,2134508121011.077,7.716049382716049e-07,764417.2101258034,16833.036278644806,1949.962661,3.936491929739462e+20
058097894d152b8158df18aee672c323,327.0,581.0,1760.3845165052542,119512496354.61185,1.5432098765432098e-06,156292.62693627598,7432.999821891688,1949.962661,1.2340716585289134e+18
058097894d152b8158df18aee672c323,323.0,584.0,3766.843376843148,2134508121011.077,7.716049382716049e-07,764417.2101258034,16833.036278644806,1949.962661,3.936491929739462e+20
058097894d152b8158df18aee672c323,330.0,584.0,3107.3846063356555,131895425036.10252,1.1574074074074074e-06,178047.75999220554,14954.48917578099,1949.962661,1.5030492321233423e+18
058097894d152b8158df18aee672c323,327.0,581.0,1760.3845165052542,119512496354.61185,1.5432098765432098e-06,156292.62693627598,7432.999821891688,1949.962661,1.2340716585289134e+18
058097894d152b8158df18aee672c323,324.0,583.0,823.5032658017362,3281845517.8003006,1.1574074074074074e-06,31553.3842235962,881.0094303409696,1949.962661,930572127348102.4
058097894d152b8158df18aee672c323,324.0,583.0,1166.5379503798297,2521574076.8928742,3.858024691358025e-07,50215.277325659314,881.0094303409696,1949.962661,549360315740792.0
058097894d152b8158df18aee672c323,330.0,584.0,3107.3846063356555,131895425036.10252,1.1574074074074074e-06,178047.75999220554,14954.48917578099,1949.962661,1.5030492321233423e+18
05bbd2351c00d7e62daa6b5792371462,108.0,634.0,1263.0901620307584,1124.1659698568756,3.858024691358025e-07,33.52858437000995,0.7654533079732206,7095.580619,75189.21962348868
05cdec0dbf5598a1d08e1c1c684ebdd1,391.0,157.0,4287.737119805312,2007499.1325924688,3.858024691358025e-07,1416.862425428972,2.5984388612660023,803.6377082,351039679.04272264
064b6fccd5cb8ef2cad6e9f10e70761f,386.0,670.0,1063.7061139348857,2235.2209832417084,3.858024691358025e-07,47.278123728017256,0.6446233120709239,3929.864556,102817.54158600698
06919e17c9d63904977e65fcdd3b5f93,315.0,725.0,12862127.848335864,3245824480731.9546,3.858024691358025e-07,1801617.1848458687,22128.405387407307,4044.126337,9.102565347633129e+20
06dc4014262f63e88a929743f383e765,286.0,396.0,734.167548715983,28306.085320547536,3.858024691358025e-07,168.24412417837223,0.4449175487751172,0.0,413127.73113649327
0745c0d3b4e6986557b08ccc34c03958,601.0,610.0,134847.76822464148,63320249465.60607,3.858024691358025e-07,251635.1514904189,1742.499324653258,18860.78997,3.464168254454846e+17
07e0385b9f2c8786be11d0ca6d52fe99,458.0,648.0,444.6720933592171,3097.5827112333013,3.858024691358025e-07,55.65593150090385,0.2694785654235876,581.0828488,118990.57509652448
0817741d3ee5c2cebadbd66aa7a660f6,534.0,322.0,347.58616406954974,170.55017854573106,3.858024691358025e-07,13.0594861516727,0.2106429035079981,136625.0851,32706.270398216362
082cbcb65632268014251718a4c18e7f,465.0,636.0,1471.0595325839238,29579099.412418075,3.858024691358025e-07,5438.667062104287,72.39408344194072,12135.30054,75604243273.71768
0833c5034baee0ff66bc7d59feee9db5,178.0,295.0,37578.34507918706,76867311.49840786,3.858024691358025e-07,8767.40049834658,116.7118080582485,18841.15613,510519167687.96045
0833c5034baee0ff66bc7d59feee9db5,411.0,294.0,2277.536283294077,28913.253009894983,3.858024691358025e-07,170.0389749730778,1.3802242581724609,18841.15613,420992.3348947301
086d4f880e45bbed78075150f0b35ec3,445.0,809.0,527.0049162585065,376599.9847227376,7.716049382716049e-07,372.0965959751589,2.874372364714716,6962.438244,13005134.436648676
086d4f880e45bbed78075150f0b35ec3,445.0,809.0,527.0049162585065,376599.9847227376,7.716049382716049e-07,372.0965959751589,2.874372364714716,6962.438244,13005134.436648676
087801474fbabde43a3bfb3789c3480b,283.0,280.0,489.1591802655957,1.7004585469920606,3.858024691358025e-07,1.304016313928649,0.2964384680925921,1236.502093,9564.89002647808
088099097ec1630853900759df7e0e3c,266.0,860.0,7922.96823896074,744955395.3884807,3.858024691358025e-07,27293.87102241968,181.6013443536014,75701.39692,47948472550463.68
0882bc1f9dfdf867023eded560fe922c,265.0,453.0,17168.515156573052,3724145.10495873,3.858024691358025e-07,1929.804421426879,10.404401140613418,126824.1082,1202174357.3635774
08cc5aa8408aa8bb7b8fabe9d222d6a4,389.0,630.0,2257.841586889637,733146.0934949305,3.858024691358025e-07,856.2395070860317,1.3682889501031965,1757.249484,48161429.82121548
08e69d195c8a275950e59a523bfd1be2,538.0,254.0,1074.7077338511986,4413743949.078414,3.858024691358025e-07,66436.01394634099,977.1887238261564,1961.783458,1683170252869342.5
08e69d195c8a275950e59a523bfd1be2,539.0,253.0,674.3203379644006,85809204.58698648,3.858024691358025e-07,9263.32578434908,122.91349298748806,1961.783458,636200706705.0078
09006b1a4d6df23c156063b52f3a6d62,300.0,494.0,5917.915811411481,1136320464.5604188,3.858024691358025e-07,33709.35277575674,713.45328047358,5050.381356,111561838151111.78
091136e378c3175389db8eda8de86e34,299.0,654.0,588.0248568388873,23.39188996483204,3.858024691358025e-07,4.836516304617616,0.3563526859360016,2278.212394,16836.787111693924
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
0939d7882c3c08983795cf2e5c4787e5,448.0,548.0,1019.2682529281584,1617041568.0323088,3.4722222222222224e-06,10256.401796696557,970.5412195954166,2240.119288,225920765109700.25
095417accd323485884acbfaeb829a3f,275.0,387.0,3009.3692519934125,2237605.821846116,3.858024691358025e-07,1495.8629020889969,11.592627110257322,2137.194757,435595139.29257745
0ad7c9bb21701f5465f337560b400e32,271.0,651.0,15331.771877481113,6355417589.737713,7.716049382716049e-07,41629.29124018853,1683.3865464288735,12195.47999,3489811232000875.5
0ad7c9bb21701f5465f337560b400e32,271.0,651.0,15331.771877481113,6355417589.737713,7.716049382716049e-07,41629.29124018853,1683.3865464288735,12195.47999,3489811232000875.5
0ad7c9bb21701f5465f337560b400e32,271.0,680.0,14471.013730163932,5650162369.386622,3.858024691358025e-07,75167.56194919869,714.3278027614676,12195.47999,2758262677103267.5
0afdc38ea840ef23fce1badeada03405,494.0,395.0,625.0252328769385,219.40006004361763,3.858024691358025e-07,14.812159195863972,0.3787755193441509,46107.99849,36864.51230515425
0b1992e84adc0a3fd61a8c0a1154cc0b,329.0,693.0,508.8631349016366,515775.2620610958,7.716049382716049e-07,385.570530978168,1.2335191467405606,12120.79874,23762627.266389675
0b1992e84adc0a3fd61a8c0a1154cc0b,329.0,693.0,508.8631349016366,515775.2620610958,7.716049382716049e-07,385.570530978168,1.2335191467405606,12120.79874,23762627.266389675
0c1e00b83e5bf0b907d0be2432ca7b96,-46.0,445.0,8063.28189872378,493638.12030680897,3.858024691358025e-07,702.5938516004883,4.886480782129742,52347.12743,22469127.124535628
0c1f06f82f075a597e5a97cd483919b8,233.0,260.0,68193.77312679235,49776915.2997318,3.858024691358025e-07,7055.275706854538,41.32654247174307,54402.41567,214090971098.35178
0c968010e01024fbfb6972a62e09d67f,206.0,337.0,100403.07238310346,34092219.16962514,3.858024691358025e-07,5838.854268572315,60.84590491747871,16915.25564,100432631490.36086
0db0c7620138af32345283dc72af88b9,396.0,704.0,1205.503602213926,3950.724890122073,3.858024691358025e-07,62.85479210149432,0.7305549102396801,7085.239969,135028.5842907763
0dc5ab42fb370847d0d4e748e0fa4b32,434.0,425.0,30551.51308060557,3743726.765915285,3.858024691358025e-07,1934.8712530593048,18.51471688580306,1201.387492,1214819687.662448
0df647689329cb5cb329d117d6353069,753.0,640.0,242.34333854887169,18.61750883253049,3.858024691358025e-07,4.314801134760499,0.1468640289513227,10508.40397,14798.43061240034
0ea3668afb2e07d9c4323a5850b32101,253.0,592.0,5531.76670864595,181847803.79411367,3.858024691358025e-07,13485.095616795368,91.11410129257104,4778.738476,2857156071418.551
0ea3668afb2e07d9c4323a5850b32101,246.0,604.0,8545.639268258423,108494936.2481049,3.858024691358025e-07,10416.090257294476,180.03100735585312,4778.738476,1017048305294.4803
0ea5324f5271f2a08f379b4ed00bd781,114.0,203.0,44034.14848758556,151494205.72368237,3.858024691358025e-07,12308.298246454802,102.04620784731269,46648.57897,1982947341993.8982
0f05d71fa8d01590a8be54b7298d995d,449.0,804.0,3175.250692843608,2221058.644731515,3.858024691358025e-07,1490.3216581434745,7.556825511008071,3747.225727,429209671.17247355
0fbab3f3db01b1783e842ff48491575c,123.0,575.0,347.2842576939387,2791.3841453002733,7.716049382716049e-07,35.441823674652,0.8418408641819123,5987.667626,78129.38292875414
0fbab3f3db01b1783e842ff48491575c,123.0,575.0,347.2842576939387,2791.3841453002733,7.716049382716049e-07,35.441823674652,0.8418408641819123,5987.667626,78129.38292875414
0fbab3f3db01b1783e842ff48491575c,121.0,575.0,1021.7797358682624,19330.98441377436,3.858024691358025e-07,139.0359105187374,0.6192152408999637,5987.667626,318143.0059140099
10de88ab7bbdefbf4cf6c8ecc2be1cd5,513.0,285.0,910.8171861658914,124.35154134839505,3.858024691358025e-07,11.151302226574035,0.5519701198778325,5527.233275,29959.410398495973
110b49c35c01bd910a4fc973f5f1a1bc,159.0,433.0,12827107.249531798,11128431991909.523,7.716049382716049e-07,1777379.5144650503,109992.33954805206,18814.93155,1.0699948678918739e+22
110b49c35c01bd910a4fc973f5f1a1bc,159.0,433.0,12827107.249531798,11128431991909.523,7.716049382716049e-07,1777379.5144650503,109992.33954805206,18814.93155,1.0699948678918739e+22
129a3ab3499608ae44411ab571d360d3,263.0,621.0,60150.46736050236,89889458.70731913,3.858024691358025e-07,9481.005152794673,93.56792162042962,1291.602325,698140891942.3455
12a8ed7f433a02d3da9080c2fa1ee9e3,447.0,189.0,408.2591112769482,6.467208646014405,3.858024691358025e-07,2.5430707119571814,0.2474117023918299,25182.73312,11842.012407701954
13325ec8d8da6de117c30ee2a9545dee,187.0,300.0,1451.771846528508,6400649.223041178,3.858024691358025e-07,2529.950438850765,23.74573951259176,2918.557898,3544730104.918135
13d64cdb9b2088492ff65a9d6c7ab931,509.0,655.0,2186.6167271986574,18619.191160739152,3.858024691358025e-07,136.45215703952485,1.325125519386103,28524.41152,311498.0919351236
1424db1d0b927b78d2bd230d0b40cfd4,-80.0,479.0,4452.027241276032,4438377.1239288375,3.858024691358025e-07,2106.7456239254034,17.883817519432387,17617.19572,1706233075.1255155
1424db1d0b927b78d2bd230d0b40cfd4,-81.0,463.0,2003.929856783659,99915.09307717536,3.858024691358025e-07,316.0934878753046,1.214414286592277,17617.19572,1503262.5908081983
1576cff2892343dc0484d97b32ef2ac9,698.0,647.0,13054940.595416004,414594654634.2321,3.858024691358025e-07,643890.2504575078,35146.5310931676,15448.0534,1.4851186070358237e+19
15b9a350987362d68fba8db8c4d0c115,332.0,97.0,11502.506129249425,1278831.3234915915,3.858024691358025e-07,1130.854245025234,6.970706947197922,15095.95225,143571598.6579034
1708c9a3dfbf7d768060dfa72a039df9,401.0,713.0,887.3578895773242,66.3075370319207,3.858024691358025e-07,8.142944002749909,0.5377534022392741,4192.613029,23912.313906266016
1708c9a3dfbf7d768060dfa72a039df9,402.0,713.0,1261.4129097965254,1641.4055518534458,3.858024691358025e-07,40.514263560546745,0.7644368658138805,4192.613029,89282.42671254845
1915c499d51b8c6c579c0739703d44b4,64.0,602.0,11537.001668096136,1361568.603973555,3.858024691358025e-07,1166.8627185635655,6.991611808939156,754.4681537,162518519.33997715
19390618f9cd9dbb8e06fac7601c43e8,376.0,662.0,5118.141361477582,3772420.148522182,3.858024691358025e-07,1942.271903859545,3.101677420437396,7461.227854,1233465824.6482882
19c9ebf6db3b5777fe594f8aeee603b5,663.0,645.0,8394.969921359892,60767315.89407952,3.858024691358025e-07,7795.339370038967,97.63122966749104,1020.404286,319062002064.3806
19c9ebf6db3b5777fe594f8aeee603b5,466.0,195.0,227299.19026366764,44547931399.07593,3.858024691358025e-07,211063.8088329592,6357.878833535475,1020.404286,1.7146237220547882e+17
1a619c93d9b0196575fde39963e820c0,478.0,674.0,800.6943257699246,110964.95900999244,7.716049382716049e-07,185.9296980437808,1.940937972948105,555.0990415,1443232.089418144
1a619c93d9b0196575fde39963e820c0,478.0,674.0,800.6943257699246,110964.95900999244,7.716049382716049e-07,185.9296980437808,1.940937972948105,555.0990415,1443232.089418144
1b057b91b8017882ee4cca971b79093f,633.0,621.0,13027726.558184303,74092193721.66223,7.716049382716049e-07,184774.68134715303,10790.721545810846,2684.718537,4.74306034299759e+17
1b057b91b8017882ee4cca971b79093f,633.0,621.0,13027726.558184303,74092193721.66223,7.716049382716049e-07,184774.68134715303,10790.721545810846,2684.718537,4.74306034299759e+17
1b0c104b57ca90fa80e396eea9703ea9,326.0,124.0,913.7248420779558,70.04339621640257,3.858024691358025e-07,8.36919328348931,0.5537322069354806,3207.948135,24397.65992855504
1bc47d31e34304839a805da8a8f65c48,596.0,588.0,125119.32946342688,330937828363.1351,3.858024691358025e-07,575271.9603484382,15839.869966424918,1401.552739,9.462514716434115e+18
1bc47d31e34304839a805da8a8f65c48,411.0,190.0,219688.5235613391,3148961321.583688,3.858024691358025e-07,56115.60675590782,1259.537585950888,1401.552739,856738832022349.4
1bc47d31e34304839a805da8a8f65c48,264.0,55.0,3974.9636668889248,631405.3404335077,3.858024691358025e-07,794.6101814308118,2.408893030376175,1401.552739,36043852.05079086
1ced697920f4d21d149b851643344f3b,264.0,288.0,674.2992127545241,13.605759518504923,3.858024691358025e-07,3.688598584625999,0.4086363575061228,3220.20435,14694.773167652664
1d23ae5f7a79454dcfd9ae95377624ca,348.0,742.0,749.3054094637135,382.7746509632249,3.858024691358025e-07,19.564627544709992,0.4540913401429879,529.609506,46577.70859233485
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,4.0,300.0,4235.574568115284,3504977871.372243,3.858024691358025e-07,59202.853574572255,1257.282978003198,10206.86111,1061412875944195.4
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1e541dc162c3a0507b25476b6ea8a139,5.0,291.0,8024.066541632697,9433293058.136686,4.243827160493827e-06,28881.104005190075,1083.886664716643,10206.86111,7688478406119907.0
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,116.0,490.0,12183.807871795889,10142463938.909609,1.1574074074074074e-06,52150.24333813272,588.3215266623292,38116.80179,8887931362890928.0
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,116.0,490.0,12183.807871795889,10142463938.909609,1.1574074074074074e-06,52150.24333813272,588.3215266623292,38116.80179,8887931362890928.0
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,141.0,508.0,3983.441211536495,2846963518.117773,7.716049382716049e-07,37498.29630012311,685.1980014905399,38116.80179,700289465035749.0
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,116.0,490.0,12183.807871795889,10142463938.909609,1.1574074074074074e-06,52150.24333813272,588.3215266623292,38116.80179,8887931362890928.0
1f4ff548d5603d300dcd71120c0477bc,111.0,489.0,3230.4760339477275,17473234.28938615,3.858024691358025e-07,4180.099794189865,10.473945986507804,38116.80179,26387491668.238846
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,138.0,501.0,16861.422711338546,91424868531.20836,8.101851851851852e-06,64728.06234390128,8655.205791750814,38116.80179,7.221749691554377e+17
1f4ff548d5603d300dcd71120c0477bc,193.0,557.0,53241.0265111048,1958495904.602369,3.858024691358025e-07,44254.89695618293,690.4433889938566,38116.80179,331405104922965.0
1f4ff548d5603d300dcd71120c0477bc,111.0,493.0,36112.38157328084,2325092717.174963,3.858024691358025e-07,48219.215227696965,1247.7082963436449,38116.80179,467083347245170.6
